"Date","Price"
2022-10-25,64300
2022-10-26,63950
2022-10-27,64690
2022-10-28,64650
2022-10-29,64650
2022-10-30,64650
2022-10-31,63810
2022-11-01,64300
2022-11-02,64950
2022-11-03,64690
2022-11-04,64700
2022-11-05,64700
2022-11-06,64700
2022-11-07,66440
2022-11-08,66225
2022-11-09,66800
2022-11-10,67400
2022-11-11,68575
2022-11-12,68575
2022-11-13,68575
2022-11-14,67770
2022-11-15,67275
2022-11-16,67050
2022-11-17,66540
2022-11-18,66275
2022-11-19,66275
2022-11-20,66275
2022-11-21,65275
2022-11-22,65170
2022-11-23,65260
2022-11-24,65490
2022-11-25,65640
2022-11-26,65640
2022-11-27,65640
2022-11-28,64910
2022-11-29,65525
2022-11-30,65290
2022-12-01,66380
2022-12-02,66400
2022-12-03,66400
2022-12-04,66400
2022-12-05,67220
2022-12-06,66575
2022-12-07,66225
2022-12-08,66290
2022-12-09,67000
2022-12-10,67000
2022-12-11,67000
2022-12-12,66210
2022-12-13,66175
2022-12-14,66625
2022-12-15,66125
2022-12-16,65750
2022-12-17,65750
2022-12-18,65750
2022-12-19,66020
2022-12-20,65575
2022-12-21,66225
2022-12-22,66750
2022-12-23,66000
2022-12-24,66000
2022-12-25,66000
2022-12-26,66125
2022-12-27,66400
2022-12-28,66270
2022-12-29,66200
2022-12-30,66175
2022-12-31,66175
2023-01-01,66175
2023-01-02,66175
2023-01-03,65800
2023-01-04,65070
2023-01-05,64260
2023-01-06,65220
2023-01-07,65220
2023-01-08,65220
2023-01-09,66220
2023-01-10,66475
2023-01-11,67500
2023-01-12,68430
2023-01-13,68725
2023-01-14,68725
2023-01-15,68725
2023-01-16,68525
2023-01-17,68410
2023-01-18,69750
2023-01-19,69570
2023-01-20,70150
2023-01-21,70150
2023-01-22,70150
2023-01-23,70150
2023-01-24,70150
2023-01-25,70150
2023-01-26,70150
2023-01-27,70150
2023-01-28,70150
2023-01-29,70150
2023-01-30,69775
2023-01-31,69425
2023-02-01,69560
2023-02-02,69070
2023-02-03,68425
2023-02-04,68425
2023-02-05,68425
2023-02-06,68090
2023-02-07,67860
2023-02-08,68250
2023-02-09,68240
2023-02-10,68225
2023-02-11,68225
2023-02-12,68225
2023-02-13,68060
2023-02-14,68510
2023-02-15,68950
2023-02-16,68370
2023-02-17,69080
2023-02-18,69080
2023-02-19,69080
2023-02-20,69020
2023-02-21,69705
2023-02-22,70400
2023-02-23,70050
2023-02-24,69225
2023-02-25,69225
2023-02-26,69225
2023-02-27,68425
2023-02-28,68550
2023-03-01,69710
2023-03-02,69865
2023-03-03,69400
2023-03-04,69400
2023-03-05,69400
2023-03-06,69300
2023-03-07,69610
2023-03-08,68840
2023-03-09,69225
2023-03-10,69025
2023-03-11,69025
2023-03-12,69025
2023-03-13,69090
2023-03-14,68600
2023-03-15,68925
2023-03-16,67100
2023-03-17,67340
2023-03-18,67340
2023-03-19,67340
2023-03-20,67530
2023-03-21,67575
2023-03-22,68100
2023-03-23,68630
2023-03-24,69230
2023-03-25,69230
2023-03-26,69230
2023-03-27,69400
2023-03-28,69770
2023-03-29,69580
2023-03-30,69620
2023-03-31,69650
2023-04-01,69650
2023-04-02,69650
2023-04-03,69600
2023-04-04,69225
2023-04-05,69225
2023-04-06,68830
2023-04-07,68875
2023-04-08,68875
2023-04-09,68875
2023-04-10,68870
2023-04-11,68580
2023-04-12,69150
2023-04-13,69405
2023-04-14,70310
2023-04-15,70310
2023-04-16,70310
2023-04-17,69980
2023-04-18,69650
2023-04-19,69680
2023-04-20,69500
2023-04-21,68890
2023-04-22,68890
2023-04-23,68890
2023-04-24,68490
2023-04-25,68290
2023-04-26,67540
2023-04-27,66625
2023-04-28,67420
2023-04-29,67420
2023-04-30,67420
2023-05-01,67420
2023-05-02,67420
2023-05-03,67420
2023-05-04,67290
2023-05-05,66675
2023-05-06,66675
2023-05-07,66675
2023-05-08,67190
2023-05-09,67490
2023-05-10,67365
2023-05-11,66590
2023-05-12,64690
2023-05-13,64690
2023-05-14,64690
2023-05-15,64670
2023-05-16,65200
2023-05-17,64680
2023-05-18,66025
2023-05-19,65675
2023-05-20,65675
2023-05-21,65675
2023-05-22,65375
2023-05-23,65280
2023-05-24,64300
2023-05-25,63750
2023-05-26,64150
2023-05-27,64150
2023-05-28,64150
2023-05-29,65525
2023-05-30,65600
2023-05-31,65260
2023-06-01,65850
2023-06-02,66425
2023-06-03,66425
2023-06-04,66425
2023-06-05,66400
2023-06-06,67160
2023-06-07,67300
2023-06-08,67180
2023-06-09,67370
2023-06-10,67370
2023-06-11,67370
2023-06-12,67315
2023-06-13,67525
2023-06-14,68350
2023-06-15,68275
2023-06-16,68960
2023-06-17,68960
2023-06-18,68960
2023-06-19,69070
2023-06-20,69100
2023-06-21,69650
2023-06-22,69650
2023-06-23,69650
2023-06-24,69650
2023-06-25,69650
2023-06-26,69000
2023-06-27,68660
2023-06-28,68300
2023-06-29,68025
2023-06-30,68000
2023-07-01,68000
2023-07-02,68000
2023-07-03,69200
2023-07-04,68775
2023-07-05,68500
2023-07-06,68300
2023-07-07,68150
2023-07-08,68150
2023-07-09,68150
2023-07-10,68240
2023-07-11,68370
2023-07-12,68040
2023-07-13,68760
2023-07-14,69825
2023-07-15,69825
2023-07-16,69825
2023-07-17,69320
2023-07-18,68750
2023-07-19,68580
2023-07-20,68650
2023-07-21,68670
2023-07-22,68670
2023-07-23,68670
2023-07-24,68520
2023-07-25,68980
2023-07-26,69200
2023-07-27,69460
2023-07-28,68950
2023-07-29,68950
2023-07-30,68950
2023-07-31,69830
2023-08-01,70925
2023-08-02,69990
2023-08-03,69425
2023-08-04,69875
2023-08-05,69875
2023-08-06,69875
2023-08-07,69290
2023-08-08,69130
2023-08-09,68710
2023-08-10,68740
2023-08-11,68690
2023-08-12,68690
2023-08-13,68690
2023-08-14,68190
2023-08-15,68590
2023-08-16,68270
2023-08-17,68260
2023-08-18,68840
2023-08-19,68840
2023-08-20,68840
2023-08-21,68925
2023-08-22,68810
2023-08-23,69410
2023-08-24,69700
2023-08-25,69300
2023-08-26,69300
2023-08-27,69300
2023-08-28,69530
2023-08-29,69525
2023-08-30,69880
2023-08-31,70075
2023-09-01,70175
2023-09-02,70175
2023-09-03,70175
2023-09-04,70250
2023-09-05,69850
2023-09-06,69850
2023-09-07,69510
2023-09-08,69150
2023-09-09,69150
2023-09-10,69150
2023-09-11,69060
2023-09-12,69550
2023-09-13,69370
2023-09-14,69390
2023-09-15,69875
2023-09-16,69875
2023-09-17,69875
2023-09-18,69450
2023-09-19,68970
2023-09-20,68850
2023-09-21,68720
2023-09-22,68210
2023-09-23,68210
2023-09-24,68210
2023-09-25,68200
2023-09-26,67990
2023-09-27,67450
2023-09-28,67440
2023-09-29,67440
2023-09-30,67440
2023-10-01,67440
2023-10-02,67440
2023-10-03,67440
2023-10-04,67440
2023-10-05,67440
2023-10-06,67440
2023-10-07,67440
2023-10-08,67440
2023-10-09,67550
2023-10-10,67130
2023-10-11,66880
2023-10-12,66725
2023-10-13,66350
2023-10-14,66350
2023-10-15,66350
2023-10-16,66420
2023-10-17,66200
2023-10-18,66675
2023-10-19,66550
2023-10-20,66625
2023-10-21,66625
2023-10-22,66625
2023-10-23,66035
2023-10-24,66550
2023-10-25,67275
2023-10-26,66875
2023-10-27,66860
2023-10-28,66860
2023-10-29,66860
2023-10-30,67730
2023-10-31,67680
2023-11-01,67675
2023-11-02,67780
2023-11-03,68025
2023-11-04,68025
2023-11-05,68025
2023-11-06,67810
2023-11-07,68025
2023-11-08,67930
2023-11-09,67750
2023-11-10,67675
2023-11-11,67675
2023-11-12,67675
2023-11-13,67425
2023-11-14,67870
2023-11-15,68100
2023-11-16,68300
2023-11-17,68350
2023-11-18,68350
2023-11-19,68350
2023-11-20,68665
2023-11-21,68970
2023-11-22,68500
2023-11-23,68440
2023-11-24,68675
2023-11-25,68675
2023-11-26,68675
2023-11-27,68780
2023-11-28,68480
2023-11-29,68750
2023-11-30,68870
2023-12-01,69475
2023-12-02,69475
2023-12-03,69475
2023-12-04,69700
2023-12-05,68950
2023-12-06,68670
2023-12-07,68180
2023-12-08,68540
2023-12-09,68540
2023-12-10,68540
2023-12-11,68750
2023-12-12,68375
2023-12-13,68315
2023-12-14,68525
2023-12-15,69000
2023-12-16,69000
2023-12-17,69000
2023-12-18,68750
2023-12-19,68725
2023-12-20,69270
2023-12-21,69140
2023-12-22,69400
2023-12-23,69400
2023-12-24,69400
2023-12-25,69150
2023-12-26,69120
2023-12-27,69250
2023-12-28,69725
2023-12-29,69225
2023-12-30,69225
2023-12-31,69225
2024-01-01,69225
2024-01-02,69150
2024-01-03,68900
2024-01-04,68780
2024-01-05,68820
2024-01-06,68820
2024-01-07,68820
2024-01-08,68425
2024-01-09,68640
2024-01-10,68110
2024-01-11,68170
2024-01-12,68300
2024-01-13,68300
2024-01-14,68300
2024-01-15,68020
2024-01-16,68020
2024-01-17,67960
2024-01-18,67640
2024-01-19,67840
2024-01-20,67840
2024-01-21,67840
2024-01-22,68020
2024-01-23,67870
2024-01-24,68140
2024-01-25,68750
2024-01-26,68920
2024-01-27,68920
2024-01-28,68920
2024-01-29,68870
2024-01-30,68890
2024-01-31,69175
2024-02-01,69100
2024-02-02,68800
2024-02-03,68800
2024-02-04,68800
2024-02-05,68525
2024-02-06,67990
2024-02-07,67950
2024-02-08,67650
2024-02-09,67650
2024-02-10,67650
2024-02-11,67650
2024-02-12,67650
2024-02-13,67650
2024-02-14,67650
2024-02-15,67650
2024-02-16,67650
2024-02-17,67650
2024-02-18,67650
2024-02-19,68320
2024-02-20,68230
2024-02-21,68820
2024-02-22,68920
2024-02-23,69310
2024-02-24,69310
2024-02-25,69310
2024-02-26,69020
2024-02-27,68720
2024-02-28,68725
2024-02-29,68710
2024-03-01,68800
2024-03-02,68800
2024-03-03,68800
2024-03-04,68865
