Date,Price,Open,High,Low,Vol.,Change..
2021-01-28,3.2758,3.2727,3.2926,3.2548,307.54K,0.12%
2021-01-29,3.2623,3.2766,3.2988,3.2557,267.28K,-0.41%
2021-02-01,3.2568,3.2787,3.3015,3.2452,228.62K,-0.17%
2021-02-02,3.2641,3.2576,3.295,3.2444,221.38K,0.22%
2021-02-03,3.2635,3.2657,3.2874,3.2485,172.91K,-0.02%
2021-02-04,3.2577,3.2648,3.2803,3.2438,180.16K,-0.18%
2021-02-05,3.2631,3.2592,3.3044,3.2415,166.92K,0.17%
2021-02-08,3.2607,3.2882,3.3056,3.2525,252.72K,-0.07%
2021-02-09,3.2786,3.2735,3.3096,3.2547,234.08K,0.55%
2021-02-10,3.2696,3.2798,3.314,3.2664,227.01K,-0.27%
2021-02-11,3.2793,3.2784,3.3022,3.2661,201.72K,0.30%
2021-02-12,3.2912,3.2805,3.2983,3.2645,188.28K,0.36%
2021-02-15,3.2673,3.2687,3.3152,3.2596,184.86K,-0.73%
2021-02-16,3.2509,3.2683,3.318,3.2593,231.53K,-0.50%
2021-02-17,3.2441,3.2617,3.3148,3.2509,204.85K,-0.21%
2021-02-18,3.2612,3.2543,3.3033,3.2528,184.28K,0.53%
2021-02-19,3.2776,3.2645,3.3142,3.257,176.36K,0.50%
2021-02-22,3.2794,3.2819,3.3212,3.275,130.00K,0.05%
